geo_id,geo_name,origin_week,target_week,horizon,y_pred,model,fit_status,model_rank_from_backtest,is_primary_model
MYM,Mymensingh,2025-09-15,2025-10-06,3,1.6602441378803816,panel_hist_gbm,trained_full_history,6.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-13,4,4.843063678665509,panel_hist_gbm,trained_full_history,6.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-22,1,0.4263318322413876,panel_hist_gbm,trained_full_history,6.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-29,2,1.4932058499535017,panel_hist_gbm,trained_full_history,6.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-06,3,1.6435758989500808,panel_hist_gbm,trained_full_history,6.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-13,4,4.429169687198837,panel_hist_gbm,trained_full_history,6.0,0.0
RAN,Rangpur,2025-09-15,2025-09-22,1,1.2426395247474333,panel_hist_gbm,trained_full_history,6.0,0.0
RAN,Rangpur,2025-09-15,2025-09-29,2,2.178362878089396,panel_hist_gbm,trained_full_history,6.0,0.0
RAN,Rangpur,2025-09-15,2025-10-06,3,1.8775645728118655,panel_hist_gbm,trained_full_history,6.0,0.0
RAN,Rangpur,2025-09-15,2025-10-13,4,5.77295719346452,panel_hist_gbm,trained_full_history,6.0,0.0
SYL,Sylhet,2025-09-15,2025-09-22,1,1.2519739146300837,panel_hist_gbm,trained_full_history,6.0,0.0
SYL,Sylhet,2025-09-15,2025-09-29,2,1.7660498050156597,panel_hist_gbm,trained_full_history,6.0,0.0
SYL,Sylhet,2025-09-15,2025-10-06,3,1.4446107625641786,panel_hist_gbm,trained_full_history,6.0,0.0
SYL,Sylhet,2025-09-15,2025-10-13,4,3.328586030777892,panel_hist_gbm,trained_full_history,6.0,0.0
BAR,Barishal,2025-09-15,2025-09-22,1,0.7954844953197816,ar_tweedie_global,trained_full_history,7.0,0.0
BAR,Barishal,2025-09-15,2025-09-29,2,0.9569167676679556,ar_tweedie_global,trained_full_history,7.0,0.0
BAR,Barishal,2025-09-15,2025-10-06,3,1.081607468149781,ar_tweedie_global,trained_full_history,7.0,0.0
BAR,Barishal,2025-09-15,2025-10-13,4,1.71339262085073,ar_tweedie_global,trained_full_history,7.0,0.0
CHA,Chattogram,2025-09-15,2025-09-22,1,0.813200736226647,ar_tweedie_global,trained_full_history,7.0,0.0
CHA,Chattogram,2025-09-15,2025-09-29,2,0.9961565958496317,ar_tweedie_global,trained_full_history,7.0,0.0
CHA,Chattogram,2025-09-15,2025-10-06,3,1.1417417216149917,ar_tweedie_global,trained_full_history,7.0,0.0
CHA,Chattogram,2025-09-15,2025-10-13,4,1.8258846482855295,ar_tweedie_global,trained_full_history,7.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-22,1,7.053686855211838,ar_tweedie_global,trained_full_history,7.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-29,2,8.685954990057056,ar_tweedie_global,trained_full_history,7.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-06,3,10.002837618021683,ar_tweedie_global,trained_full_history,7.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-13,4,15.709636342259602,ar_tweedie_global,trained_full_history,7.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-22,1,0.7911622311484029,ar_tweedie_global,trained_full_history,7.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-29,2,0.9882839367640547,ar_tweedie_global,trained_full_history,7.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-06,3,1.1625892853925575,ar_tweedie_global,trained_full_history,7.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-13,4,1.9013589772525912,ar_tweedie_global,trained_full_history,7.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-22,1,0.7364073571178019,ar_tweedie_global,trained_full_history,7.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-29,2,0.897379846725955,ar_tweedie_global,trained_full_history,7.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-06,3,1.0332196623892747,ar_tweedie_global,trained_full_history,7.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-13,4,1.6525604235039941,ar_tweedie_global,trained_full_history,7.0,0.0
KHU,Khulna,2025-09-15,2025-09-22,1,0.800775701223351,ar_tweedie_global,trained_full_history,7.0,0.0
KHU,Khulna,2025-09-15,2025-09-29,2,0.9955738837143697,ar_tweedie_global,trained_full_history,7.0,0.0
KHU,Khulna,2025-09-15,2025-10-06,3,1.1631606825598977,ar_tweedie_global,trained_full_history,7.0,0.0
KHU,Khulna,2025-09-15,2025-10-13,4,1.8779937863804657,ar_tweedie_global,trained_full_history,7.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-22,1,0.782811335391625,ar_tweedie_global,trained_full_history,7.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-29,2,0.9837333615288457,ar_tweedie_global,trained_full_history,7.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-06,3,1.1468138844224274,ar_tweedie_global,trained_full_history,7.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-13,4,1.7684000350392688,ar_tweedie_global,trained_full_history,7.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-22,1,0.7325470611769764,ar_tweedie_global,trained_full_history,7.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-29,2,0.8829285140703134,ar_tweedie_global,trained_full_history,7.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-06,3,0.9960113090897711,ar_tweedie_global,trained_full_history,7.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-13,4,1.552124156674979,ar_tweedie_global,trained_full_history,7.0,0.0
RAN,Rangpur,2025-09-15,2025-09-22,1,0.8428456611487486,ar_tweedie_global,trained_full_history,7.0,0.0
RAN,Rangpur,2025-09-15,2025-09-29,2,1.0703085000290946,ar_tweedie_global,trained_full_history,7.0,0.0
RAN,Rangpur,2025-09-15,2025-10-06,3,1.2717134873342886,ar_tweedie_global,trained_full_history,7.0,0.0
RAN,Rangpur,2025-09-15,2025-10-13,4,1.982293650689933,ar_tweedie_global,trained_full_history,7.0,0.0
SYL,Sylhet,2025-09-15,2025-09-22,1,0.758452276458504,ar_tweedie_global,trained_full_history,7.0,0.0
SYL,Sylhet,2025-09-15,2025-09-29,2,0.9146735837068355,ar_tweedie_global,trained_full_history,7.0,0.0
SYL,Sylhet,2025-09-15,2025-10-06,3,1.0059801170686944,ar_tweedie_global,trained_full_history,7.0,0.0
SYL,Sylhet,2025-09-15,2025-10-13,4,1.4356280435821112,ar_tweedie_global,trained_full_history,7.0,0.0
BAR,Barishal,2025-09-15,2025-09-22,1,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
BAR,Barishal,2025-09-15,2025-09-29,2,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
BAR,Barishal,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
BAR,Barishal,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
CHA,Chattogram,2025-09-15,2025-09-22,1,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
CHA,Chattogram,2025-09-15,2025-09-29,2,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
CHA,Chattogram,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
CHA,Chattogram,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-22,1,0.6144782849188355,residual_hist_gbm,trained_full_history,8.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-29,2,34.69243883098851,residual_hist_gbm,trained_full_history,8.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-22,1,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-29,2,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-22,1,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-29,2,28.600192717321285,residual_hist_gbm,trained_full_history,8.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
KHU,Khulna,2025-09-15,2025-09-22,1,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
KHU,Khulna,2025-09-15,2025-09-29,2,2.678883598198889,residual_hist_gbm,trained_full_history,8.0,0.0
KHU,Khulna,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
KHU,Khulna,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-22,1,0.07069300382335525,residual_hist_gbm,trained_full_history,8.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-29,2,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-22,1,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-29,2,3.4133625154683354,residual_hist_gbm,trained_full_history,8.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
RAN,Rangpur,2025-09-15,2025-09-22,1,0.27189264054774015,residual_hist_gbm,trained_full_history,8.0,0.0
RAN,Rangpur,2025-09-15,2025-09-29,2,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
RAN,Rangpur,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
RAN,Rangpur,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
SYL,Sylhet,2025-09-15,2025-09-22,1,0.27189264054774015,residual_hist_gbm,trained_full_history,8.0,0.0
SYL,Sylhet,2025-09-15,2025-09-29,2,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
SYL,Sylhet,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
SYL,Sylhet,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
