geo_id,geo_name,origin_week,target_week,horizon,cases,cases_nonzero_recent_4,cases_zero_run_length,cases_weeks_since_nonzero,cases_outbreak_flag_4_8,y_pred,model,fit_status,model_rank_from_backtest,is_primary_model
BAR,Barishal,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
BAR,Barishal,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
BAR,Barishal,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
BAR,Barishal,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
CHA,Chattogram,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
CHA,Chattogram,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
CHA,Chattogram,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
CHA,Chattogram,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-22,1,,,,,,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-29,2,,,,,,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-06,3,,,,,,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-13,4,,,,,,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
KHU,Khulna,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
KHU,Khulna,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
KHU,Khulna,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
KHU,Khulna,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
RAN,Rangpur,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
RAN,Rangpur,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
RAN,Rangpur,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
RAN,Rangpur,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
SYL,Sylhet,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
SYL,Sylhet,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
SYL,Sylhet,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
SYL,Sylhet,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_elastic_net_global,trained_full_history,5.0,0.0
BAR,Barishal,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.2961252152497994,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
BAR,Barishal,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,1.124300066467325,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
BAR,Barishal,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,1.622001865902324,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
BAR,Barishal,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,2.9025002757447105,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
CHA,Chattogram,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.23456771270731913,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
CHA,Chattogram,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.824166874006647,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
CHA,Chattogram,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.9980800605639518,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
CHA,Chattogram,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,3.598854465180185,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-22,1,,,,,,2.9318331030273987,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-29,2,,,,,,8.286478531052104,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-06,3,,,,,,9.726409174170504,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-13,4,,,,,,27.93203614360168,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.27377024955197304,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,1.023789321737604,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,1.3167688039986956,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,3.610067820642455,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.23456771270731913,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.8331580494112403,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,1.0230945085223195,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,4.047804713900215,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
KHU,Khulna,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.3298702892210998,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
KHU,Khulna,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,1.1950860305880888,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
KHU,Khulna,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,1.413009563080516,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
KHU,Khulna,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,4.221489342278996,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.5424808412640563,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,1.1439398605437363,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,1.3026530927984532,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,3.859316368936577,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.21892715709692875,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.7772852369620967,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.8674428355569871,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,2.370541522726138,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
RAN,Rangpur,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.4004060690852841,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
RAN,Rangpur,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.7587556092221492,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
RAN,Rangpur,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.6827507537497693,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
RAN,Rangpur,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,2.1897423837279213,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
SYL,Sylhet,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.40111785614361906,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
SYL,Sylhet,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.6059974821132166,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
SYL,Sylhet,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.5006076899974876,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
SYL,Sylhet,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,1.1317192504644833,panel_hist_gbm,trained_full_history_low_origin_guardrail,6.0,0.0
BAR,Barishal,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.511382889848431,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
BAR,Barishal,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.6624808391547385,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
BAR,Barishal,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.8112056011123356,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
BAR,Barishal,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.9528134574486987,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
CHA,Chattogram,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.4075308037382968,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
CHA,Chattogram,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.5236804534256241,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
CHA,Chattogram,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.6212818914754609,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
CHA,Chattogram,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,1.015369999534392,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-22,1,,,,,,3.821070903718658,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-29,2,,,,,,4.965510758769244,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-06,3,,,,,,5.97343893673331,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-13,4,,,,,,9.199661889651841,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.46151130150323505,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.6445330022374269,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.7926745127676528,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,1.2675726515017274,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.3690462499057177,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.4717534240965885,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.5622293150948797,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.9189848208753919,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
KHU,Khulna,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.596656404833085,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
KHU,Khulna,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.756636151622921,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
KHU,Khulna,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.949518924538692,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
KHU,Khulna,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,1.5649948219837215,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.5841875637250933,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.7601575975450171,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.8998078170083661,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,1.4091937779219172,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.3761728151989879,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.45960662376262884,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.5256726353529347,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.8307143373753408,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
RAN,Rangpur,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.2715836019257079,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
RAN,Rangpur,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.372804084279797,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
RAN,Rangpur,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.4624412681215595,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
RAN,Rangpur,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.7519044881927331,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
SYL,Sylhet,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.24299927304010324,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
SYL,Sylhet,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.3138585826445024,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
SYL,Sylhet,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.3486069712614287,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
SYL,Sylhet,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.4881135348179178,ar_tweedie_global,trained_full_history_low_origin_guardrail,7.0,0.0
BAR,Barishal,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
BAR,Barishal,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
BAR,Barishal,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
BAR,Barishal,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
CHA,Chattogram,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
CHA,Chattogram,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
CHA,Chattogram,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
CHA,Chattogram,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-22,1,,,,,,0.22747705819591152,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-29,2,,,,,,8.812770378299604,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-06,3,,,,,,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-13,4,,,,,,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,5.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
KHU,Khulna,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
KHU,Khulna,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,2.0359515346311556,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
KHU,Khulna,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
KHU,Khulna,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.05275597300250392,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,1.7768188436684484,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
RAN,Rangpur,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.08760985084316072,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
RAN,Rangpur,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
RAN,Rangpur,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
RAN,Rangpur,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
SYL,Sylhet,2025-09-15,2025-09-22,1,0.0,0.0,4.0,4.0,0.0,0.08711123435024686,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
SYL,Sylhet,2025-09-15,2025-09-29,2,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history_low_origin_guardrail,8.0,0.0
SYL,Sylhet,2025-09-15,2025-10-06,3,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
SYL,Sylhet,2025-09-15,2025-10-13,4,0.0,0.0,4.0,4.0,0.0,0.0,residual_hist_gbm,trained_full_history,8.0,0.0
